河北作家	[-0.1025111437112638, -0.08604964046521263, -0.08604981163397145, 0.10445236459649211, 0.10443501676082771, 0.10251114369774258, 0.10443664428284555, 0.10267619154554856, 0.10445399057756925, -0.10443501689236687, 0.10251114369634143, -0.10443681388054923, 0.10426997033620114, 0.10443501674578266, -0.10426980059472502, 0.104453835998758, -0.10445399056251202, 0.10443501831823761, 0.10443503177957324, -0.10443503336439391, -0.10445383457287635, -0.08586399441934198, -0.10251112853098636, 0.10443503177957439, 0.10251114369634155, 0.08588296809088827, -0.10267619170565272, -0.10445219499892319, 0.08410516764665282, 0.10443501674717154, 0.1025111436963427, 0.1026761901196899, 0.10445399056251202, -0.08588295147099984, 0.10426997033746731, -0.10443501676082646, 0.10426981562711576, -0.08604818411181632, -0.10267634625449772, -0.10443501833186954, -0.102511142285517, 0.0841241398937525, 0.10445219344292539, 0.08410516777948354, 0.1044350167608276, 0.10443681389547158, 0.10445399057627996, 0.1044350167457705, -0.10267619013461088, -0.10443517275046338, -0.10267634484240824, -0.10443501676081565, -0.10251114214033272, 0.1044350167457705, -0.10267636114451714, -0.10267798712419335, 0.1044539905625242, 0.08410533880175546, 0.10443501831682567, 0.08410516763440984, -0.10267634626955492, 0.10251112867758387, 0.10443518648853567, -0.10443501676082771, 0.08588295291190112, 0.10267620516853766, -0.10445398900639129, 0.10443681388041437, -0.10445219499892204, 0.08588281194114594, 0.10445399041732771, -0.10269516393641923, 0.10269500937393151, -0.08410516906027828, -0.0858829665048014, -0.10443501676082771, -0.10445399057756925, 0.08586415026367053, 0.1044350167457705, 0.10443665931666034, 0.10267619169073278, 0.10443501689095482, -0.08410518266821257, -0.10267620672594753, -0.08604801607036813, 0.10249232602946388, -0.1044351864885358, 0.1025111437113866, -0.1044523644650745, 0.08588117251225315, 0.10267620673945543, -0.10426997033747924, 0.08588296808948712, 0.10443665789079086, -0.08412412628581926, 0.10443501676082646, 0.08604801594011699, -0.10267634625449769, 0.1025095012706359, -0.10443501676082771]
河北人	[0.10463167383919739, 0.10633299017687908, -0.10652962751215295, 0.08633905395363486, 0.1044367758151169, -0.08651698658946025, 0.10443485055655743, 0.10463342959753771, 0.10652962611560286, -0.08653569143248982, -0.08653374831585886, -0.10652768453910162, 0.10652768624147825, 0.10652768622725549, -0.08653374831438373, -0.10652768454045461, 0.10443485055523567, -0.08653552348826649, 0.08653374831423036, -0.10463148959286839, -0.08653375001823405, -0.1046314880355493, 0.08633905395200792, -0.10633280437591931, 0.10463148957701869, 0.10463324689298333, -0.0865337484766114, 0.10463150435336775, 0.10633104706010807, 0.10652960979913753, 0.1046314881979467, -0.08653374846240355, -0.10445372332958763, 0.0865337483157039, 0.1044367775191206, 0.10652768624296671, -0.08444285590833944, 0.1044350186473269, 0.10443503635885384, 0.08653376602724576, -0.10443662573045664, 0.1063310470601095, -0.10652768454059154, 0.10443679367468, 0.08633903625499405, -0.10463165598112575, 0.10443660788540804, 0.08653374831421388, 0.10443679367332687, 0.10651092281404108, 0.10633297402267135, 0.08653391625845369, -0.08653374832859144, -0.10633297233318359, -0.10443677751925895, -0.10652786864022232, 0.10463150574693905, 0.08651698660368298, -0.0865356914339651, 0.10445357324494241, 0.10652962749616346, -0.10445355538671738, -0.08653393411817016, -0.10445372334396362, -0.1044367773567232, 0.10443502018759512, -0.10445357324345238, -0.10445355692698706, -0.10443660801906834, 0.10652768454043816, 0.1044367919851743, -0.08651504363210655, -0.1044366255680577, -0.10461472478339706, 0.08653376617393194, -0.10445355708789297, -0.10651092112455186, -0.1044367775191206, -0.0865356898765075, 0.10443679367481705, 0.08651696874425681, 0.10443677750475949, -0.10652962595604719, -0.10633299017689399, -0.10443679367467841, 0.10443660956051969, -0.10443677751911903, 0.10461472476754592, 0.08651698645578361, -0.08463949478239151, -0.08444109843026928, -0.10443679352827066, 0.10443679367468, 0.10443677750474302, 0.08463932544444477, -0.10445355538538074, -0.10443485225759595, 0.10445549850496197, -0.104436793512436, 0.10445355539972538]
沙特阿拉伯国王	[0.10508357874308125, -0.1050851035406874, 0.10336769312430913, -0.1050851034120261, 0.10335198858203345, 0.10506941272714439, -0.10506941261064082, 0.10508495742236328, -0.10490290398195169, 0.10508494224899005, 0.08493335306565745, 0.10335213611904014, -0.10508495743475345, 0.10492027931277416, 0.1050835774392606, -0.10335198858204417, 0.10318563969735416, -0.1031856396850744, -0.08665228800755401, 0.08509983429932687, 0.10508494223554392, -0.10508356367241098, 0.1050850897849311, -0.1050694140419469, 0.1049202641281971, 0.08493500996967603, -0.08680126143158419, -0.10508510354068638, 0.10508495742118529, 0.08491764852220503, -0.10508494223659888, 0.08681709703623657, 0.10318563981491279, 0.10492027919628096, 0.10506772808001719, 0.10506787418723854, 0.10336615339956007, 0.08681558743797253, 0.08680126143157259, 0.10508495742130741, -0.10318564099987679, 0.08679973676392681, -0.10506774326695653, 0.08681558756662344, 0.08681711210691749, -0.10508341769513835, 0.10508495599012327, 0.08663643721724867, 0.08491764837996578, 0.10508510353938842, 0.08493502385161787, 0.10490291903905379, -0.10508510223804272, -0.0849176483799658, 0.10508508965732453, -0.08663491254830269, 0.1050692527366812, 0.1050692527366812, 0.10508510353938941, 0.08681709846871973, -0.10336616859630429, -0.10508510352721907, 0.10508510341084913, 0.10508510341083845, -0.08679989662442962, -0.1050835788581639, 0.10506772806774803, 0.10506774326707867, 0.08681711223545677, 0.08681711222211158, -0.10318580097688228, -0.10336767806720693, -0.10336783792770973, -0.10506772808002666, -0.10318716435401927, 0.10508494355033574, 0.10508510352840664, -0.10490291905263262, -0.10506940015858392, 0.10508510339844736, -0.10506926780736213, -0.10508508964505549, -0.08508247260799068, -0.10508343275224052, -0.08665228657637097, 0.10318717955336161, -0.10508356368585703, -0.10508510339844725, -0.08681709835233806, -0.08493486254766298, -0.10508510354068751, 0.1050692527366823, 0.08679989793794352, 0.10508495599011268, 0.10318578580327752, 0.08491764839354463, -0.1050851035405664, -0.1050851035405771, -0.10508494368006359, -0.10508494223542192]
沙乌地阿拉伯人	[0.10341691541639993, -0.10549934865447953, 0.08582438218251445, -0.08582602149669397, -0.10549934865462651, -0.10343416162635616, -0.10341853679790843, -0.10341689765981746, -0.1034168974821257, 0.10341868977344136, 0.10341868977342604, -0.08582600509964367, -0.10341691371867306, -0.08562994634924706, 0.08582600341764951, 0.08394140344899374, 0.10341689764261332, 0.10361474684198803, -0.08582600359520824, 0.10549934714839741, 0.10549772591502662, -0.10549934715003002, 0.10341691389636483, -0.10361297096316281, -0.10341689764409895, 0.10531876327849296, 0.10341689749934392, 0.10530329158604906, 0.1035958778753902, -0.103435937505037, -0.08562815407337142, 0.10549919383633317, 0.08562994652515926, -0.10531876326437903, -0.10343431643186139, -0.08582601983175561, 0.10530149931033447, -0.10359734597437306, 0.10548209925646099, 0.08562979170702698, 0.10341691540081445, 0.08582600341751646, 0.10341868995113174, 0.08376097289277219, -0.10361459388043764, 0.1035973280711385, 0.10343593752047567, 0.08564541820350302, 0.10531876326277566, -0.1054993471500299, 0.10341691387917612, 0.10549934713443035, 0.10549757109526188, -0.10530151401112807, 0.1053187634404662, -0.10361476476216352, -0.10549934715001598, 0.10359570699678365, 0.10341691371868711, -0.08580875584801138, 0.10532038465986854, 0.10341868993554613, 0.10341691389623192, 0.1053205376511186, -0.10341689765981624, -0.10549934881510004, 0.10341691540081432, 0.08394140346310917, 0.10341691540082826, 0.08582600509965761, -0.10343578436888372, 0.10341691557837442, -0.10549936338643166, -0.10361314202110754, -0.1053032900815996, -0.10530151553131153, -0.08582600359358958, 0.1053205557161655, 0.10343593750490548, 0.10341691540081432, 0.08582602133766275, 0.10343431628550179, 0.08582600357962261, 0.10530151554688197, -0.1034170687005582, 0.10343431628563482, -0.10341869145556717, 0.10341868993553205, 0.08582600359506129, 0.10343431644760658, 0.10341869145558123, -0.08564721049480337, -0.10343431795205729, -0.08582585028135033, -0.10341689764261329, -0.10341689916589958, -0.10341689748214114, -0.08582600341750239, -0.10341689765983154, 0.10530329008161364]
沈阳人	[-0.1067038501957979, 0.10670385158044841, 0.1066885836818586, -0.08848303506983951, 0.08660515670910694, 0.10484141277544684, -0.08676699043743964, -0.10670385171806007, 0.10670372060609123, -0.1067037077184866, -0.08660530070997911, -0.10482598623185198, -0.08676833268208392, 0.08846613544487941, -0.10670385170481941, 0.1067023783326646, -0.10668842515995165, 0.10654052886658519, -0.10482597184970174, 0.10668695194096196, 0.08660514234136142, 0.08848303508423006, 0.08660515521459886, -0.08660514218807217, 0.10484287298498197, -0.08662205622396249, -0.10670386459244874, -0.10654214745631368, -0.10670386457792241, 0.10500444598133574, -0.08662204196632027, 0.10652539181656097, 0.08848303506970495, -0.10668709605181573, 0.0866051423413603, -0.10670370621072393, -0.1067023784714391, -0.10668695194108485, -0.10668696495182521, 0.10670385170494238, -0.10670386596258562, 0.10670370620943927, -0.10670386471681975, 0.08660661406570619, -0.08660514083233878, -0.08660515670910696, 0.08660662994248841, 0.10670372074498756, 0.08848301933068299, -0.08676831831306316, 0.10482745946382364, -0.10668843817195199, 0.10652524783136426, -0.0884815618363235, 0.10670386596258459, -0.10482597184970288, 0.10482597184971455, 0.10498783582231519, -0.10652686519011177, 0.08660514095683276, -0.10670385170621528, -0.10482611733185407, 0.10670386457804515, 0.08660514083106591, -0.08660661405131553, -0.10670237848584142, 0.08676685946298182, 0.10670386459117474, -0.08660514081920923, -0.10670370621072507, -0.10484125426933927, 0.0866067594223247, -0.10670386608709251, -0.10482597183646108, -0.10670239285357752, -0.08662205497845629, -0.10670386608695683, 0.10670372210062393, -0.08848287671574714, -0.10652524644822058, 0.1066869505708368, 0.10670386457804629, 0.10670223436059939, 0.10670372060596847, -0.0884830350697037, -0.08660677392896879, -0.10500459147671586, -0.10670385156604495, 0.10670237834693239, -0.10670386610148205, 0.10654214608617547, -0.10668842392871336, 0.10670385156732941, 0.08660515520019661, -0.0866052863278417, 0.10670386608836539, -0.10654216046832457, 0.1067037062239657, 0.08662204196771717, 0.08676846216052422]
江门人	[-0.09687437759236399, -0.09907598239969072, 0.09905385763402283, 0.09710261662208282, -0.09689878701910469, -0.0971026166003038, 0.09710261660213435, 0.0971025940289524, 0.09712473919568364, 0.09710261662003779, 0.09710281242976614, 0.09905388043522126, -0.09712702819709602, 0.09907371812198788, -0.11768300561105222, -0.09907391198946675, 0.09687666442349038, -0.09710468722263722, 0.09907598237991214, 0.09710261682810789, -0.11768298692008936, -0.09689878722938737, -0.09710261660028338, -0.09689671660703163, -0.09689878722919729, -0.09712700756614331, 0.09687668311443283, -0.09710261660009144, -0.09710468701214431, -0.09689652317949073, 0.09689650234029809, 0.0992820782205724, -0.09689671681714256, -0.09710259596894658, -0.09710259599072392, -0.09710259379868293, -0.09712678918670449, -0.09905157080266591, -0.09712471877463143, -0.09689878722715456, 0.09689652297144107, -0.0971026146600768, 0.09710261465803387, -0.09710488087981696, 0.09710281044598487, 0.0990739117595991, -0.09710281240819908, -0.09907598434374869, 0.09907598240152171, -0.09710261463806522, -0.09712700560413713, 0.09712474157606032, -0.09689878720943892, 0.09710488088004952, -0.09907598239966864, 0.09689880786032193, -0.0968965229496414, 0.09907598239947879, 0.0990759821714623, 0.11768298477164721, -0.11768300755146677, -0.09907578874229885, -0.0971028332671501, -0.09710488087983718, 0.09687666246167821, -0.11768298692032382, 0.0971247207148561, -0.09905385765377933, -0.09710488088004952, -0.11965410928120077, 0.11768300755144655, -0.0971028104677843, 0.09905385765580205, 0.0971026168281081, 0.09689880980054662, 0.0968987870190845, 0.09710488282023154, -0.09712702625503847, -0.09905385742576286, 0.11965639592422572, 0.0971025940287421, -0.0968965003782923, -0.11963198236521723, 0.097102614660097, 0.09710468701235458, -0.09710281046778244, -0.09712474157606055, -0.09712700541746672, 0.0968965229496414, 0.09710261662189106, 0.09710259599072395, 0.09710259400713252, 0.09712474134600094, -0.11768300775972654, 0.09710261662186878, 0.09712495561496912, 0.09710261463827757, 0.11963198238497394, -0.0990739347890245, -0.09712700562391595]
江西人	[0.10499541431902092, 0.10297852101352385, -0.1029800983830806, 0.1049953982342938, -0.10315360933166283, 0.1029785197600399, -0.10499541430531299, 0.10499525974924163, -0.08550759814498488, 0.08550744346084964, 0.1048037068172523, -0.10499541417566224, 0.10316860320570775, 0.10297850521536668, 0.08552562542536497, -0.1029786757114955, -0.10497880956555636, 0.08552562542405433, -0.10297850508585402, -0.10315201465288729, 0.08350874834805742, -0.10482190334157283, 0.1049954143188827, -0.10297850507084838, 0.10297850508586684, 0.10297867569633777, 0.08550920598685881, -0.10497737080914292, 0.10299495526835707, 0.08533393402213296, 0.10297867556814759, 0.085333934020697, -0.10297850521405702, -0.10298025292385478, 0.10297852114171516, -0.1029785050857276, 0.10497898017735076, -0.10297867556814647, 0.10297867431597067, -0.08552564150877054, 0.10297850646754222, 0.10315362374944259, 0.08350890136393464, 0.10499539962970425, -0.10298009838294124, -0.10298011292891104, 0.1031537784460905, 0.1029785211568613, -0.10315201452457082, 0.10499524367968426, 0.10497880956556942, -0.10297867418633169, -0.10480386289546235, -0.08552564136553599, 0.10299653249588603, 0.10499525976307698, 0.10499525974924163, 0.10298026899355128, -0.10315377843225523, 0.10297850507215779, 0.10317019788460974, -0.102978521143151, 0.10499539962969129, 0.1031536092034597, 0.10297852115687312, -0.10299493934071086, 0.10297865977000084, 0.10315201450955222, 0.10499541430400348, -0.0855240321405378, 0.08552564149504967, 0.10480370683082335, -0.10297852115687312, -0.10499541417567292, -0.10299670312006576, 0.10499541417567394, 0.10297852101207632, 0.10298009976463071, -0.08552404821154395, -0.08552403214197377, -0.0855256269490918, -0.10482173577829008, -0.10499541430386412, -0.10299653401961273, -0.0855256255673905, 0.10497721625582997, 0.10297852114171517, -0.0855074434608485, 0.08552562542536486, 0.10499525823936198, 0.10482029702197682, 0.10299653263778513, 0.10297850507070902, 0.10480370681581659, 0.08552387758605469, 0.10297850508585402, 0.08552548695544464, 0.0855256414950616, -0.1049788109471184, 0.10499380493565738]
江苏人	[0.10439248169342681, 0.10421707488644519, 0.08634395516455712, 0.10440967600486258, -0.10257403632873045, 0.10421707488642803, 0.10440950193474613, 0.102575627065111, -0.10421709162670106, 0.1042169177426401, -0.10421709342441088, -0.10421707310511283, -0.10440789232435133, -0.10439248167513884, -0.10240004832381118, 0.10421689920482229, 0.10421709164497157, 0.10439249843180785, -0.10423409512791271, 0.10421707471851081, 0.10423407838764115, -0.0863455649447593, 0.10421709164498891, -0.10423587865857908, 0.08451189944178467, -0.10421691791073832, -0.10421870142139038, 0.08636095885388279, 0.10421690098615345, -0.08634573886524788, -0.10439265541113155, 0.08470089968212527, -0.10440965891043584, 0.10257564772027389, 0.10440948501015959, 0.10421709361063189, -0.1024002389841906, 0.10439088882124802, 0.10423570475468477, -0.08451172551940575, 0.10421707310509701, 0.10440950191473017, -0.10439248169326296, -0.10439248167497528, 0.10440965891234483, 0.10440967583692973, -0.10440948339503678, -0.1042188751558233, -0.10440789230417181, 0.08450994202704, 0.1042170918129219, -0.10421709162670106, 0.10421691790901168, 0.08468550597938784, -0.1044095019162931, -0.08636097557395915, 0.08634397209103534, -0.08470250751117324, 0.10421709162668376, -0.10439248150704061, 0.08451170878293204, 0.1044094833967616, 0.10421707488815468, -0.08452710250585034, 0.10257562901437516, 0.084702526200693, -0.08470268336261934, 0.10439247989364278, -0.10421870125518386, 0.10421691790882931, -0.08452711941196503, -0.10421691772451598, 0.10421707488642803, -0.10421870123535192, 0.10240202249693252, 0.08634558169951946, -0.10238482814892248, 0.10440948517618691, 0.10440787556771677, 0.08451170879932803, 0.10423390448545757, 0.10421709164498888, 0.10257562704682333, -0.08636078493151816, 0.08634378143030669, -0.10257580275051743, -0.10421868449871452, 0.10255862534539574, 0.10257562706682032, -0.08634395535268681, -0.08470250946041996, 0.10421868451511063, 0.10440789232436866, 0.10255703282924682, 0.10439249859973936, 0.10421868449682131, 0.1025756290328109, -0.1042168990186016, 0.10421707488832123, -0.10421709162479373]
江户时代天皇	[-0.1021912037885621, 0.08395313196450216, 0.103928956891587, 0.10202251345677696, 0.10377775944381912, -0.10377937750489287, -0.10394643614770009, -0.10394643614899009, -0.10203834564549034, 0.08587689595113544, -0.10219118870717951, 0.10394629371483927, 0.08587705320171417, -0.10202252695629008, 0.10377939246060847, 0.10202266937825305, -0.10218955686896983, -0.10394643602296734, -0.08587705202288881, -0.08395313196556847, -0.10393060381012378, 0.10220687875000621, 0.10376341772402185, 0.10377774567911664, 0.10394642251138761, 0.08587705333970211, -0.10220703467136004, -0.1037792363997432, -0.10220703479727247, -0.10218969941802399, -0.08395463488002726, -0.10218955688233743, 0.10394643600972411, 0.08395313052168676, 0.0839547774290803, -0.10394478921709965, -0.10202415879555626, -0.10394643614889071, -0.10393060237948552, 0.10394478921709861, -0.10394643614900197, -0.10376356027200767, 0.1037779031825855, -0.10392897198292436, 0.10392897198292332, -0.08413763968075078, 0.10394643614887876, 0.10377939259870889, -0.10393058885451847, -0.10220702248864826, -0.10394643600961165, -0.08587689582403456, -0.10394642251126533, 0.10202265705744198, 0.1039291129512866, 0.10202252841131497, -0.10394627863322206, -0.10392895689053154, -0.10394627996351427, 0.08569254416854091, -0.10376356027200767, 0.10393059005877489, -0.10394642251138861, -0.1039289570298095, -0.10377939245930765, -0.10394642237198737, -0.1039462799622123, 0.10377939258651998, 0.10394628008930351, -0.10376191334130465, 0.10376192829453088, 0.10394480418489183, -0.10394643614770009, 0.10220703612756364, 0.10376192829583285, 0.10202251331997748, -0.08587705321271245, -0.10394643614900206, 0.10394494540388736, 0.08570986736755733, -0.08571000978952029, -0.10394642106737298, 0.10220703598827487, -0.08395328802396711, -0.08397060976808186, -0.10220703468354791, 0.10377939245930866, -0.10203999256497014, 0.10220703598816343, -0.1039464360108908, -0.10394478923058849, 0.10394480298062458, -0.10377776063352048, -0.10394643469279956, -0.08587542005901216, 0.10394643614887876, 0.10394643614889071, 0.08395314428532294, 0.10392895690389696, 0.08587689583739998]
江户时代大名	[-0.08764122715315363, -0.0876396937070816, -0.10628528089710869, 0.10804360132065384, 0.10611869236529055, -0.08939972527470277, 0.10804360149596177, -0.10787701118439733, 0.08763969516762893, -0.0878079966395133, 0.10805924671871062, 0.10806078016334757, -0.10804358577358682, 0.08763953141367618, 0.08958197800689559, 0.10804190424842579, 0.10787683200961642, 0.10804343770929355, 0.1080590845666229, -0.10805926388385952, -0.10806095932176309, -0.08763970925571962, -0.0876414063117052, 0.08782364168704887, -0.1078751519761755, 0.10630246120036276, 0.10804359984531214, -0.10787699562111384, 0.10804358429823221, -0.08958179867314493, 0.08782365740945076, 0.10806094379091397, -0.10805926372488976, -0.10806079572520885, -0.08958196080915318, 0.10805908458283962, 0.10611681746453978, -0.08765706724061241, -0.08782347956727274, 0.1080592637248899, 0.08764122715328822, -0.08782347971015905, -0.10611869220504606, -0.10805926226591357, -0.08764138913019093, 0.10789249604817655, -0.1080591017478538, -0.10806078017971295, 0.10789249441400114, -0.10805908604181583, -0.087807817146793, 0.10805908604182882, -0.10805908458269202, -0.10787701118439745, -0.1080434236375669, 0.10806095932189783, -0.10804359986166452, -0.10628528237243752, 0.08939972527613796, -0.08941520999731307, -0.10789249425631793, -0.08764124433453199, -0.08764124271658486, 0.0893997252747029, 0.08763971071613248, 0.10806078017957838, -0.10806095949566288, -0.1080434236375682, -0.10804358578980458, 0.08764140632793466, -0.08764140647053903, -0.08939970810955401, 0.10611683448837071, 0.10805910012990666, -0.10805924817782286, -0.1080592637248899, 0.10611699660802512, 0.087641226994184, 0.10806095949709812, -0.1080609422993557, -0.1080591017479884, 0.10805908604181595, 0.08939956313884345, 0.1062852825328425, 0.08763969518257077, 0.10804174212878426, -0.10628528089853101, 0.08763953155628043, -0.08782533891823338, 0.10804360149597465, 0.1080592637263251, 0.0895819778315607, -0.08763953157251109, -0.08764122699560646, 0.08958350981865655, 0.08958196082536975, 0.08763953303162214, -0.08939972529091948, 0.08765688941479845, -0.0876412441755625]
汉朝书法家	[-0.08630488946325207, -0.08630488946325222, -0.10462092328782198, -0.10464037742317552, 0.10282377624397805, 0.08628359278328633, -0.08630506455879307, 0.10282358489380518, 0.08448830453885772, 0.10461908057903625, 0.1028236009828037, -0.10461888733212489, -0.10461890531621487, -0.10463853627804182, -0.08630508081182611, 0.10461888733211014, 0.10482384171513286, 0.10282377642540043, -0.08630306458839933, -0.10282358473124807, 0.08630506472430545, -0.08448828655313667, -0.08630508270707092, -0.10462092327205355, 0.10464037915397098, 0.08449032094355084, 0.10462073019094498, -0.10282561911990855, 0.1028236009827876, -0.08449030297492406, 0.08450977647839747, 0.10282560111870832, -0.1028236011484387, -0.0863030645727841, 0.10464037742156058, 0.10461888904907204, 0.10461908057740535, 0.10482385953505097, 0.1028432336771944, -0.1046383430329001, 0.1028450748205291, 0.10461890531621622, 0.10282360287954219, -0.1046383449294839, -0.10464037742303679, -0.10461888922871003, -0.10463852002651691, -0.10461888922884878, 0.1046403772744813, -0.08628360887080715, -0.10464018419335815, 0.08628359278330094, -0.08630508270854864, 0.10462074647697976, -0.10463834319693477, 0.10284507293971357, 0.1046207300440031, 0.10464036116838867, 0.1048236645572039, -0.104640379152632, -0.1028236009828037, 0.08450793549906957, -0.10482366472137732, 0.10464037727300375, -0.10482569896323464, 0.10462092172255501, 0.10482366643669479, -0.10482366455718929, -0.10461906259331386, 0.0862835908865638, -0.10464018589158013, -0.10284505681934332, 0.10461890531784578, -0.1028235829986815, -0.10461908075882638, 0.10284507310374837, 0.10461888733210876, -0.10282358301593045, 0.10462074629554395, 0.10464037725738717, 0.10464018419186583, -0.08448828673455755, 0.0863050647244427, -0.10464018401207585, -0.10282542587313279, 0.08450774413474037, -0.10464037743717701, 0.08430499925347314, 0.08628360887065381, -0.10461888733226213, 0.10282360098278744, 0.10461888734935641, -0.10463834319693477, 0.10463834303274526, -0.10461888733360244, 0.10464036116837254, 0.10463834304999273, -0.10282358487966617, -0.10464036116838867, -0.10282358471401373]
水利学家	[0.10571371914233274, 0.08551932327060928, -0.0874508465610444, -0.1055279886670957, 0.08553719669110936, 0.10571354359268337, 0.10571370408062504, 0.10569600638931934, -0.10569602319582067, -0.10571205936655809, -0.10552798864933954, -0.08570357113373916, 0.1057137191438923, -0.10396791128475716, 0.10571370393176445, 0.08726495207916937, -0.10554550728849617, -0.10378219585362088, -0.1057135434452606, -0.08552115876278611, -0.1057135435940937, 0.10569602321201724, -0.1057137040789018, 0.08551934009487988, -0.10552798690611997, -0.0856875181385631, -0.10554402465533406, 0.10571205936657257, -0.10396792810591139, -0.1057137193232734, -0.10569752090703761, -0.1057120593665579, 0.10378235634171327, 0.1057135435925328, -0.08728098984429493, -0.1057137040790655, -0.08744920169813133, 0.1037838407308567, -0.08728116715337346, 0.10379837889439643, -0.08552115877883364, 0.10395203576371995, -0.10571354360874523, 0.0855371814627691, 0.10396809020425672, -0.10571205936655793, -0.10571370407890181, 0.1037823563576113, -0.08744918662021257, 0.10569600477872013, -0.10571372075447551, -0.08552098145355534, -0.08553703605744054, 0.08745084657536716, 0.10554550730437848, 0.1037823563399899, 0.08570505537420003, -0.08570357113358996, -0.10571371915838147, -0.0855195004324013, -0.08553553660330526, 0.10554550728833251, -0.0872828120289019, -0.08726496906505199, -0.10571370407890043, 0.10569750582896693, -0.08570505376516338, -0.10569602304869648, -0.10571205921771198, 0.10379839412273685, 0.10554552412724011, -0.10552947128094076, 0.08744918485937142, 0.10378219586966962, 0.08743464654854648, 0.08551948201546761, 0.10571204399111099, -0.10569602143826398, -0.10571371916010487, -0.10379987851219453, 0.10552798690611997, -0.10571372090318841, -0.10571355883707115, -0.08743314885354075, 0.10569602145429671, -0.10395189050581415, 0.10552798690783008, -0.1057137040790655, 0.10571204399094576, -0.10569586096777986, 0.10552798689161765, -0.10571354199814614, 0.10396791128319897, 0.0874331488551003, -0.10571355882085841, -0.10569602160143267, 0.10569602145429519, 0.10571370409509837, 0.10571205920322417, -0.08726513098107652]
气象学人物	[0.1060570754945912, -0.08473617630340742, -0.10605688489636689, -0.1040804824723891, 0.08690377338944079, -0.10586370416538127, -0.10408249191245385, -0.08492916995149097, 0.10408067132155553, 0.10607531381574126, -0.10588377568358473, -0.0867105712217591, -0.10408231728517577, 0.10408249174268254, -0.103891127903329, 0.08671057282041444, -0.10607347740592708, 0.10406406459124504, -0.10408230131404014, 0.08671057281877165, -0.10607531204927259, 0.08673081878016585, -0.10389095346176352, 0.10408248997785664, -0.08671057122191755, -0.1060753138157249, -0.10588377551577124, -0.10605524069919894, -0.08672880796062106, 0.10406425518801764, 0.10408248997784054, 0.10605688666283555, 0.1058637022311155, -0.10408249172691607, -0.10607513937267624, 0.1058638928293562, -0.08671074391605026, 0.08671058895952194, 0.10586552282166739, 0.10588395014287635, -0.10607512338398763, -0.08490911282336508, 0.08491112226358984, -0.10408249191081262, -0.08471792342393739, -0.10586389283082426, -0.08473617823784775, -0.10408248997965773, -0.10408249174430909, -0.10408249016191165, -0.1060733047277029, 0.08671074568087615, -0.08672899854458116, 0.10408248997785677, 0.10408249174430906, 0.10586552088740035, -0.10408067132173009, -0.1060751393567663, 0.08671057280284689, 0.10408249014582702, 0.1058821297375158, 0.10408048265791348, -0.08671240778377846, -0.10607347742199405, -0.10605688649468922, -0.10408230129811512, -0.08671057298838622, -0.10389095346028035, -0.10607529607812047, 0.0867289985427949, 0.10408231728535033, -0.08671058912731891, 0.0867107616536548, 0.08672880952546719, -0.10408249174284098, -0.08673064434006988, -0.0867105710539459, -0.08690375531767792, -0.10586370240055523, -0.08671057122191755, 0.10588211341288532, 0.08671057105393094, 0.10588194088817751, 0.10408231728519214, 0.10607514112306027, 0.10605506607195207, -0.10408231728533407, 0.1040823011445989, 0.10588375954446098, -0.10588377726467083, -0.10588394839217286, -0.10607512320156084, 0.10607512338545586, -0.10408229956515527, -0.10408230131421471, 0.10406243459893524, 0.10607512338398777, -0.10408248997800025, 0.10607512338563053, -0.10408231747071509]
